treatment,run_id,network_size,update_found,fitness,num_antagonists,sorts_per_antagonist,network
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,85,7154,512.336,32,16,"[(10,2),(15,6),(8,15),(4,12),(9,14),(8,11),(7,3),(15,5),(14,11),(0,13),(0,3),(7,8),(3,6),(0,15),(3,1),(13,5),(2,12),(9,10),(12,11),(5,6),(3,4),(10,4),(3,14),(4,1),(15,14),(11,6),(4,8),(9,3),(14,8),(5,12),(13,1),(10,13),(10,3),(0,7),(4,13),(2,15),(5,13),(0,10),(1,11),(14,15),(14,5),(3,2),(7,2),(12,13),(8,15),(12,9),(14,4),(3,10),(8,9),(7,10),(15,10),(8,2),(12,7),(4,15),(13,10),(11,0),(1,13),(14,7),(1,15),(7,4),(12,11),(6,14),(0,10),(1,5),(4,3),(10,15),(0,12),(5,3),(1,8),(10,2),(9,2),(3,10),(6,4),(3,8),(12,13),(8,10),(6,11),(14,15),(7,4),(9,10),(5,1),(2,12),(1,6),(2,11),(3,7)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,84,7992,512.344,32,16,"[(1,2),(15,5),(8,3),(12,14),(15,2),(0,12),(0,13),(15,1),(12,6),(9,4),(12,9),(4,6),(10,3),(9,1),(10,13),(4,2),(3,5),(14,11),(0,8),(0,15),(7,12),(0,7),(2,12),(10,2),(12,11),(5,6),(4,8),(3,14),(9,12),(3,4),(13,1),(14,8),(5,12),(9,3),(10,3),(11,6),(13,5),(14,13),(1,11),(2,15),(14,15),(5,13),(12,13),(7,2),(3,2),(3,10),(12,9),(14,4),(8,15),(8,9),(15,10),(12,3),(8,2),(13,10),(4,15),(1,13),(11,0),(14,7),(1,15),(7,4),(12,11),(6,14),(0,10),(10,15),(4,3),(1,5),(0,12),(5,3),(1,8),(10,2),(9,2),(3,10),(6,4),(3,8),(12,13),(6,11),(14,15),(9,10),(7,4),(5,1),(3,7),(1,6),(2,12),(2,11)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,83,8155,512.352,32,16,"[(12,13),(7,5),(15,6),(4,6),(15,11),(9,14),(13,6),(0,10),(12,9),(7,1),(4,3),(9,1),(8,2),(8,2),(7,12),(14,11),(3,5),(0,15),(0,8),(0,7),(10,2),(2,12),(12,11),(9,4),(4,8),(5,6),(3,14),(10,13),(3,4),(13,1),(9,3),(5,12),(14,8),(10,3),(11,6),(13,5),(14,13),(1,11),(2,15),(4,15),(5,13),(12,13),(7,2),(3,2),(3,10),(12,9),(14,4),(8,15),(8,9),(15,10),(12,3),(8,2),(13,10),(4,15),(1,13),(11,0),(14,7),(1,15),(7,4),(12,11),(6,14),(0,10),(10,15),(4,3),(1,5),(0,12),(5,3),(1,8),(10,2),(9,2),(3,10),(6,4),(3,8),(12,13),(6,11),(14,15),(9,10),(7,4),(5,1),(3,7),(1,6),(2,12),(2,11)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,82,8161,512.359,32,16,"[(12,13),(7,5),(15,6),(0,10),(9,14),(3,10),(13,6),(15,11),(12,9),(7,1),(4,3),(9,1),(8,2),(7,12),(14,11),(3,5),(0,15),(0,8),(0,7),(10,2),(2,12),(12,11),(9,4),(4,8),(5,6),(3,14),(10,13),(3,4),(13,1),(9,3),(5,12),(14,8),(10,3),(11,6),(13,5),(14,13),(1,11),(2,15),(4,15),(5,13),(12,13),(7,2),(3,2),(3,10),(12,9),(14,4),(8,15),(8,9),(15,10),(12,3),(8,2),(13,10),(4,15),(1,13),(11,0),(14,7),(1,15),(7,4),(12,11),(6,14),(0,10),(10,15),(4,3),(1,5),(0,12),(5,3),(1,8),(10,2),(9,2),(3,10),(6,4),(3,8),(12,13),(6,11),(14,15),(9,10),(7,4),(5,1),(3,7),(1,6),(2,12),(2,11)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,81,19040,512.367,32,16,"[(9,1),(14,6),(13,12),(7,10),(9,7),(11,2),(7,4),(12,1),(3,0),(4,6),(9,5),(15,8),(13,12),(0,8),(0,4),(9,8),(2,5),(1,10),(5,10),(2,12),(15,3),(7,15),(14,13),(15,13),(0,2),(14,11),(7,14),(14,15),(3,11),(8,6),(12,6),(11,5),(5,13),(9,7),(2,12),(4,1),(12,9),(1,13),(15,2),(8,11),(5,2),(9,1),(0,3),(14,4),(0,7),(11,0),(7,3),(3,5),(0,10),(4,8),(1,0),(6,10),(13,6),(7,15),(8,5),(4,15),(1,2),(8,9),(1,15),(5,9),(5,15),(5,8),(6,14),(6,11),(4,3),(10,15),(11,3),(0,13),(9,2),(1,3),(5,1),(3,8),(9,10),(11,7),(0,12),(3,7),(2,11),(1,7),(3,4),(1,6),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,79,19205,512.383,32,16,"[(14,5),(13,0),(7,10),(11,6),(9,7),(3,2),(7,4),(12,1),(4,6),(11,7),(15,8),(0,8),(0,4),(9,0),(2,5),(1,10),(5,10),(2,12),(15,3),(9,2),(7,15),(11,13),(15,13),(0,2),(14,11),(7,14),(3,11),(8,6),(12,6),(11,5),(5,13),(9,7),(2,12),(4,1),(8,11),(1,13),(15,2),(12,9),(5,2),(9,1),(7,15),(0,3),(14,4),(0,7),(11,0),(3,5),(0,10),(4,8),(1,0),(6,10),(13,6),(7,15),(8,5),(4,15),(1,2),(8,9),(1,15),(5,9),(5,15),(5,8),(6,14),(6,11),(4,3),(10,15),(11,3),(0,13),(9,2),(1,3),(5,1),(3,8),(9,10),(11,7),(0,12),(3,7),(2,11),(3,4),(1,7),(1,6),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,78,19209,512.391,32,16,"[(14,5),(13,0),(7,10),(11,6),(9,7),(3,2),(7,4),(12,1),(4,6),(15,8),(0,8),(0,4),(9,0),(2,5),(1,10),(5,10),(2,12),(15,3),(9,2),(7,15),(11,13),(15,13),(0,2),(14,11),(7,14),(3,11),(8,6),(12,6),(11,5),(5,13),(9,7),(2,12),(4,1),(8,11),(1,13),(15,2),(12,9),(5,2),(9,1),(0,3),(14,4),(0,7),(11,0),(3,5),(14,15),(0,10),(4,8),(1,0),(6,10),(13,6),(7,15),(8,5),(4,15),(1,2),(8,9),(1,15),(5,9),(5,15),(5,8),(6,14),(6,11),(4,3),(10,15),(11,3),(0,13),(9,2),(1,3),(5,1),(3,8),(9,10),(11,7),(0,12),(3,7),(2,11),(3,4),(1,7),(1,6),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,77,19211,512.398,32,16,"[(14,5),(13,0),(7,10),(11,6),(9,7),(3,2),(7,4),(12,1),(4,6),(15,8),(0,8),(0,4),(9,0),(2,5),(1,10),(5,10),(2,12),(15,3),(9,2),(7,15),(11,13),(15,13),(0,2),(14,11),(7,14),(3,11),(8,6),(12,6),(11,5),(5,13),(9,7),(2,12),(4,1),(8,11),(1,13),(15,2),(12,9),(5,2),(9,1),(0,3),(14,4),(0,7),(11,0),(3,5),(14,15),(0,10),(4,8),(1,0),(6,10),(13,6),(7,15),(8,5),(4,15),(1,2),(8,9),(1,15),(5,9),(5,15),(5,8),(6,14),(6,11),(4,3),(10,15),(0,13),(9,2),(1,3),(5,1),(3,8),(9,10),(11,7),(0,12),(3,7),(3,4),(2,11),(1,7),(1,6),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,76,24088,512.406,32,16,"[(15,8),(4,7),(9,2),(3,5),(1,14),(0,13),(6,12),(15,3),(6,4),(11,10),(12,10),(9,11),(7,13),(9,6),(2,8),(7,2),(14,5),(0,1),(14,12),(1,6),(4,11),(5,10),(13,8),(3,1),(0,15),(8,10),(7,14),(5,13),(6,1),(15,4),(9,0),(13,8),(2,12),(15,3),(0,7),(12,9),(9,13),(5,2),(14,2),(14,15),(8,6),(15,5),(11,0),(7,0),(4,8),(1,0),(7,3),(0,13),(4,15),(13,6),(1,2),(8,9),(8,15),(1,5),(0,2),(6,14),(5,15),(6,11),(2,13),(4,3),(11,7),(1,3),(10,15),(5,8),(9,0),(2,11),(0,12),(3,8),(3,7),(5,1),(3,4),(9,10),(1,7),(1,6),(8,9),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,75,25671,512.414,32,16,"[(11,12),(9,10),(9,11),(15,7),(6,13),(0,8),(7,13),(1,5),(4,2),(6,4),(3,14),(0,1),(15,3),(9,6),(2,8),(3,1),(14,5),(12,10),(3,6),(14,12),(5,10),(7,2),(13,8),(7,14),(4,11),(8,10),(1,11),(0,15),(5,13),(6,1),(9,0),(15,4),(13,8),(15,3),(2,12),(0,7),(12,9),(9,13),(5,14),(14,2),(14,15),(8,6),(15,5),(11,0),(13,6),(15,0),(4,8),(6,14),(7,3),(4,15),(1,2),(8,9),(8,15),(1,5),(0,2),(5,15),(6,11),(2,13),(10,15),(4,3),(1,3),(11,7),(13,14),(2,11),(5,8),(9,0),(0,12),(3,8),(3,7),(5,1),(3,4),(9,10),(1,7),(1,6),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,74,36421,512.422,32,16,"[(9,8),(6,13),(0,7),(4,10),(6,4),(3,2),(11,14),(9,11),(2,8),(9,6),(1,5),(4,11),(15,12),(7,13),(13,8),(7,2),(14,5),(0,1),(15,3),(3,1),(12,10),(5,10),(1,11),(3,6),(14,12),(5,13),(0,15),(8,10),(2,12),(1,2),(15,4),(12,13),(13,8),(9,0),(4,6),(12,9),(7,14),(14,5),(15,3),(8,6),(9,13),(4,2),(5,2),(0,7),(11,13),(11,0),(14,15),(6,14),(6,11),(1,15),(7,3),(11,7),(8,9),(3,1),(4,3),(1,8),(5,15),(5,0),(8,15),(0,2),(10,15),(2,11),(5,3),(13,14),(9,0),(1,3),(5,1),(3,8),(3,7),(3,4),(9,10),(0,12),(11,12),(1,6)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,73,44013,512.43,32,16,"[(15,2),(4,13),(9,5),(1,12),(6,8),(0,14),(6,4),(11,10),(3,7),(12,10),(9,11),(14,5),(5,10),(2,8),(7,13),(13,8),(9,6),(15,3),(0,1),(8,10),(5,13),(4,11),(14,12),(7,2),(0,15),(9,0),(7,14),(2,12),(3,1),(15,4),(0,7),(1,11),(3,6),(12,9),(5,11),(1,5),(14,5),(8,6),(4,8),(9,6),(4,2),(15,3),(5,2),(13,11),(14,15),(11,0),(6,14),(7,3),(6,11),(11,7),(4,3),(1,15),(0,14),(5,15),(9,13),(4,1),(8,9),(8,15),(9,2),(10,15),(1,8),(5,3),(2,11),(0,13),(5,1),(9,10),(3,8),(1,3),(1,6),(0,12),(3,7),(11,12),(3,4)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,72,44638,512.438,32,16,"[(3,7),(4,14),(6,8),(1,12),(6,4),(11,10),(9,13),(0,5),(12,10),(9,11),(14,5),(15,2),(5,10),(2,8),(7,13),(13,8),(7,2),(15,3),(0,1),(4,11),(5,13),(3,1),(14,12),(9,6),(0,15),(9,0),(7,14),(2,12),(8,10),(15,4),(0,7),(1,11),(3,6),(12,9),(1,5),(14,2),(8,6),(4,8),(9,6),(4,2),(15,3),(5,2),(13,11),(14,15),(11,0),(6,14),(7,3),(6,11),(11,7),(1,15),(15,8),(4,3),(0,14),(5,15),(9,13),(4,1),(8,9),(8,15),(9,2),(10,15),(5,3),(2,11),(0,13),(5,1),(9,10),(3,8),(1,3),(1,6),(0,12),(3,7),(11,12),(3,4)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1048,71,44853,512.445,32,16,"[(4,14),(3,7),(6,8),(1,12),(6,4),(11,10),(9,13),(0,5),(12,10),(9,11),(14,5),(15,2),(5,10),(2,8),(7,13),(13,8),(7,2),(15,3),(0,1),(4,11),(5,13),(3,1),(14,12),(9,6),(0,15),(9,0),(7,14),(2,12),(1,11),(8,10),(15,4),(0,7),(3,6),(12,9),(1,5),(14,2),(8,6),(4,8),(9,6),(4,2),(15,3),(5,2),(13,11),(14,15),(11,0),(6,14),(7,3),(6,11),(11,7),(0,14),(15,8),(4,3),(1,15),(5,15),(9,13),(4,1),(8,9),(8,15),(9,2),(0,13),(5,3),(2,11),(10,15),(5,1),(9,10),(3,8),(1,6),(0,12),(3,7),(11,12),(3,4)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,118,183,512.078,32,16,"[(12,6),(4,1),(3,8),(0,6),(3,13),(10,14),(10,11),(2,7),(7,15),(2,14),(0,4),(11,15),(1,14),(5,15),(7,10),(12,7),(11,5),(3,12),(13,9),(8,10),(1,5),(2,13),(15,9),(14,10),(14,10),(14,4),(4,5),(0,3),(9,6),(3,5),(9,1),(3,4),(7,2),(11,2),(7,3),(3,3),(0,2),(14,2),(8,13),(14,12),(8,3),(14,11),(4,9),(4,11),(13,2),(10,14),(15,12),(3,14),(1,14),(11,15),(14,15),(15,0),(13,1),(9,2),(1,9),(11,6),(9,4),(12,10),(1,9),(8,14),(14,3),(4,5),(12,11),(2,5),(7,12),(10,9),(9,0),(8,12),(2,9),(11,7),(13,7),(5,6),(2,14),(9,0),(2,10),(0,12),(14,4),(3,11),(0,15),(1,15),(5,1),(0,12),(2,15),(2,5),(6,10),(7,11),(14,1),(2,3),(11,13),(7,6),(1,9),(2,7),(0,2),(11,8),(9,13),(1,15),(11,2),(2,3),(9,9),(9,4),(1,8),(8,7),(13,12),(9,14),(0,11),(1,11),(6,8),(10,12),(5,11),(8,9),(12,15),(11,6),(3,5),(4,11),(4,5),(10,14),(7,8),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,98,586,512.234,32,16,"[(6,9),(15,12),(8,10),(10,14),(4,5),(3,15),(11,4),(12,5),(10,1),(2,8),(11,8),(13,6),(0,7),(8,15),(8,9),(8,10),(1,9),(2,13),(10,4),(7,10),(6,4),(14,4),(4,5),(0,3),(0,8),(4,1),(10,6),(13,15),(10,6),(9,6),(5,6),(3,4),(7,2),(8,3),(14,12),(14,11),(4,9),(13,2),(10,14),(15,12),(10,0),(1,14),(14,15),(13,14),(9,15),(15,0),(14,1),(9,2),(1,9),(9,4),(12,10),(1,9),(14,3),(4,5),(10,9),(9,0),(2,9),(15,1),(5,0),(2,14),(11,7),(0,12),(14,4),(8,7),(3,11),(1,15),(5,1),(2,15),(2,5),(6,10),(7,11),(2,3),(11,13),(7,14),(1,9),(0,2),(11,8),(9,13),(1,15),(11,2),(2,3),(9,4),(1,8),(8,7),(9,14),(1,11),(6,8),(10,12),(5,11),(8,9),(12,15),(11,6),(3,5),(4,11),(4,5),(10,14),(7,8),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,97,593,512.242,32,16,"[(6,9),(15,12),(8,10),(10,14),(4,5),(3,15),(11,4),(12,5),(10,1),(2,8),(11,8),(13,6),(0,7),(8,15),(8,9),(8,10),(1,9),(2,13),(10,4),(7,10),(6,4),(14,4),(4,5),(0,3),(0,8),(4,1),(10,6),(13,15),(10,6),(9,6),(5,6),(3,4),(7,2),(8,3),(14,12),(14,11),(4,9),(13,2),(10,14),(15,12),(10,0),(1,14),(14,15),(13,14),(9,15),(15,0),(14,1),(9,2),(1,9),(9,4),(12,10),(1,9),(14,3),(4,5),(10,9),(9,0),(2,9),(5,0),(2,14),(11,7),(0,12),(14,4),(8,7),(3,11),(1,15),(5,1),(2,15),(2,5),(6,10),(7,11),(2,3),(11,13),(7,14),(1,9),(0,2),(11,8),(9,13),(1,15),(11,2),(2,3),(9,4),(1,8),(8,7),(9,14),(1,11),(6,8),(10,12),(5,11),(8,9),(12,15),(11,6),(3,5),(4,11),(4,5),(10,14),(7,8),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,95,924,512.258,32,16,"[(13,3),(11,5),(11,9),(10,4),(9,6),(1,5),(2,0),(7,8),(2,1),(8,5),(1,15),(3,14),(13,1),(0,1),(8,9),(7,11),(14,4),(4,5),(0,10),(0,3),(6,15),(13,12),(4,9),(12,6),(1,6),(11,6),(9,6),(0,8),(5,6),(3,14),(7,2),(7,13),(8,3),(14,12),(14,11),(13,2),(4,1),(10,14),(15,12),(10,0),(1,14),(14,15),(15,0),(14,1),(9,2),(1,9),(9,4),(12,10),(1,9),(14,3),(10,9),(4,5),(9,0),(2,9),(5,0),(2,14),(7,9),(11,7),(0,12),(14,4),(8,7),(3,11),(1,2),(5,1),(2,15),(2,5),(6,10),(7,11),(2,3),(11,13),(7,14),(1,9),(0,2),(11,8),(9,13),(1,15),(11,2),(2,3),(9,4),(1,8),(8,7),(9,14),(1,11),(6,8),(10,12),(5,11),(8,9),(12,15),(11,6),(3,5),(4,11),(4,5),(10,14),(7,8),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,92,2576,512.281,32,16,"[(12,4),(7,11),(8,15),(8,5),(11,10),(1,9),(11,9),(7,0),(1,12),(6,9),(10,5),(8,4),(7,12),(13,9),(0,1),(13,11),(2,5),(3,6),(10,2),(2,15),(14,6),(11,2),(1,6),(9,15),(14,8),(4,9),(4,5),(13,14),(3,8),(9,15),(10,7),(0,3),(6,5),(13,10),(10,14),(14,11),(8,12),(8,7),(9,6),(1,14),(14,7),(2,5),(15,0),(9,2),(14,4),(3,7),(12,10),(9,4),(14,3),(10,9),(5,0),(2,9),(7,6),(2,14),(12,15),(2,1),(0,12),(3,11),(8,10),(14,4),(5,1),(10,11),(8,15),(6,10),(5,6),(0,13),(3,8),(7,11),(7,11),(7,14),(11,13),(1,9),(1,10),(9,13),(5,15),(1,15),(4,15),(1,8),(9,4),(9,14),(2,3),(1,11),(6,8),(13,10),(12,15),(3,5),(4,11),(4,5),(7,8),(1,2),(10,14),(11,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,89,2637,512.305,32,16,"[(12,4),(13,6),(1,8),(8,11),(2,8),(1,7),(7,4),(11,10),(1,2),(7,0),(8,15),(6,9),(10,5),(0,1),(9,5),(13,11),(3,6),(10,2),(2,15),(14,6),(11,2),(1,6),(14,8),(4,9),(13,14),(4,8),(3,12),(13,12),(9,15),(10,7),(0,3),(6,5),(13,10),(10,14),(14,11),(8,12),(8,7),(9,6),(1,14),(14,7),(15,0),(9,2),(14,4),(3,7),(12,10),(9,4),(14,3),(10,9),(5,0),(2,9),(7,6),(2,14),(12,15),(2,1),(0,12),(3,11),(8,10),(14,4),(5,1),(10,11),(8,15),(6,10),(5,6),(0,13),(3,8),(7,11),(7,14),(11,13),(1,9),(1,10),(9,13),(5,15),(1,15),(4,15),(1,8),(9,4),(9,14),(2,3),(1,11),(6,8),(13,10),(12,15),(3,5),(4,11),(11,12),(7,8),(1,2),(10,14),(4,5)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,88,5108,512.312,32,16,"[(13,8),(4,5),(7,5),(11,6),(14,3),(7,15),(0,11),(1,12),(6,5),(0,3),(13,3),(10,15),(0,4),(10,14),(8,15),(2,9),(3,4),(12,6),(4,5),(2,8),(5,6),(7,13),(11,9),(11,14),(13,8),(11,2),(4,5),(13,2),(9,15),(6,15),(0,7),(9,2),(1,7),(8,7),(14,7),(13,0),(2,5),(1,10),(3,4),(12,10),(14,3),(3,4),(15,0),(8,10),(13,12),(10,9),(12,15),(4,9),(2,14),(0,12),(0,1),(3,11),(7,6),(8,10),(14,4),(13,3),(10,11),(6,10),(0,13),(2,3),(13,2),(15,14),(2,1),(5,1),(7,11),(1,10),(11,13),(1,9),(3,8),(7,14),(5,15),(1,15),(9,13),(1,8),(9,4),(9,14),(6,8),(1,6),(12,15),(2,3),(1,11),(3,5),(4,11),(14,12),(11,12),(10,14),(4,5),(7,8)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,87,12556,512.32,32,16,"[(11,7),(6,3),(10,13),(0,14),(7,1),(11,10),(6,12),(11,6),(0,15),(2,14),(12,4),(14,3),(10,0),(1,15),(3,15),(7,5),(7,8),(8,9),(13,7),(5,14),(4,14),(2,8),(12,5),(9,7),(10,11),(8,6),(0,6),(9,5),(1,8),(7,15),(12,13),(0,4),(5,6),(8,4),(14,4),(12,2),(1,2),(14,5),(13,11),(3,7),(9,8),(14,3),(0,11),(2,9),(7,5),(12,10),(8,14),(15,0),(4,0),(0,12),(3,9),(10,1),(13,10),(3,11),(4,9),(7,11),(2,1),(2,10),(3,10),(11,6),(15,8),(14,4),(7,14),(2,15),(5,1),(6,10),(1,9),(11,13),(9,13),(9,4),(6,8),(5,15),(3,5),(9,14),(13,10),(1,15),(1,6),(6,8),(15,13),(12,15),(1,11),(4,11),(11,12),(4,5),(7,8),(10,14),(3,3)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,85,18620,512.336,32,16,"[(0,15),(7,1),(3,12),(13,0),(6,14),(12,7),(12,4),(15,9),(10,11),(14,7),(4,1),(3,15),(13,3),(6,15),(2,8),(9,5),(10,9),(2,10),(4,11),(11,14),(0,15),(1,8),(2,13),(7,14),(0,4),(10,11),(12,6),(8,15),(4,5),(10,3),(13,1),(12,2),(9,6),(1,6),(1,9),(11,3),(3,14),(14,5),(10,2),(0,1),(8,7),(1,9),(13,0),(2,0),(14,7),(14,3),(5,0),(5,1),(5,1),(7,6),(3,15),(14,4),(0,12),(3,9),(3,11),(13,10),(5,10),(3,10),(7,11),(8,14),(15,12),(9,11),(6,10),(14,4),(2,5),(9,4),(7,14),(6,8),(3,5),(1,6),(9,14),(11,13),(6,8),(1,11),(4,13),(6,7),(10,14),(7,8),(15,14),(4,11),(8,9),(15,13),(3,4),(4,5),(12,15)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,84,18640,512.344,32,16,"[(13,11),(7,1),(3,12),(13,0),(6,14),(12,7),(12,4),(15,9),(10,11),(14,7),(4,1),(3,15),(13,3),(6,15),(2,8),(9,5),(10,9),(2,5),(2,10),(11,14),(0,15),(1,8),(2,13),(7,14),(0,4),(10,11),(12,6),(8,15),(4,5),(10,3),(13,1),(12,2),(9,6),(1,6),(1,9),(11,3),(3,14),(14,5),(10,2),(0,1),(8,7),(1,9),(13,0),(2,0),(14,7),(14,3),(5,0),(5,1),(7,6),(3,15),(14,4),(0,12),(3,9),(3,11),(13,10),(5,10),(3,10),(7,11),(8,14),(15,12),(14,4),(6,10),(9,11),(2,5),(9,4),(7,14),(6,8),(3,5),(1,6),(9,14),(11,13),(6,8),(1,11),(4,13),(6,7),(10,14),(7,8),(15,14),(4,11),(8,9),(15,13),(3,4),(4,5),(12,15)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,82,21737,512.359,32,16,"[(9,4),(8,13),(13,5),(3,11),(12,0),(10,1),(14,15),(1,11),(1,3),(9,2),(10,13),(3,2),(8,9),(4,15),(8,7),(7,3),(0,5),(12,6),(12,10),(4,13),(13,6),(2,14),(11,15),(12,8),(6,3),(10,4),(2,1),(5,15),(14,5),(12,2),(13,7),(10,2),(4,9),(11,7),(0,6),(11,4),(3,5),(7,3),(3,6),(5,0),(5,1),(1,3),(8,1),(3,9),(15,0),(13,8),(2,8),(1,4),(13,10),(3,11),(5,10),(2,3),(7,11),(9,6),(2,5),(9,11),(8,4),(6,10),(14,4),(3,6),(1,7),(7,14),(9,4),(6,8),(9,14),(1,7),(1,6),(10,14),(11,13),(3,5),(1,11),(7,8),(1,2),(15,14),(6,7),(4,13),(0,12),(15,13),(4,11),(4,5),(12,15),(8,9)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,81,30753,512.367,32,16,"[(6,0),(5,14),(12,15),(5,1),(6,10),(13,0),(11,3),(11,14),(4,8),(8,15),(12,13),(8,11),(10,0),(8,12),(2,9),(3,1),(2,4),(5,7),(12,2),(4,7),(9,14),(11,4),(14,15),(10,9),(15,0),(12,8),(13,11),(13,1),(5,6),(4,6),(13,8),(3,14),(1,7),(9,11),(1,9),(3,10),(14,9),(8,3),(2,8),(6,15),(7,11),(9,15),(7,6),(1,4),(11,0),(12,5),(13,5),(10,8),(8,4),(11,13),(7,14),(11,2),(6,10),(5,1),(3,1),(10,4),(1,10),(3,6),(5,6),(6,8),(1,7),(11,5),(7,8),(1,6),(9,14),(0,12),(9,10),(2,5),(8,9),(13,14),(15,14),(5,1),(4,13),(1,11),(4,11),(3,5),(15,13),(4,5),(6,7),(10,11),(12,15)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,79,31957,512.383,32,16,"[(6,1),(6,0),(11,7),(5,15),(4,12),(12,9),(2,11),(14,7),(9,1),(7,15),(1,0),(1,7),(10,8),(12,2),(9,11),(13,3),(5,14),(15,0),(6,4),(3,1),(5,6),(10,13),(4,6),(13,6),(11,14),(8,11),(2,7),(9,15),(2,9),(6,15),(12,10),(1,11),(1,9),(14,9),(2,8),(13,4),(3,10),(12,5),(9,15),(7,11),(8,10),(4,8),(14,6),(1,4),(11,0),(2,3),(13,5),(10,8),(11,13),(5,1),(15,0),(11,2),(7,14),(6,10),(8,4),(10,4),(3,1),(9,14),(6,8),(1,7),(7,8),(1,6),(0,12),(9,10),(5,3),(2,5),(8,9),(13,14),(3,5),(1,11),(4,13),(4,11),(15,14),(15,13),(6,7),(10,11),(4,5),(12,15),(2,14)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,78,31989,512.391,32,16,"[(6,8),(14,2),(6,0),(11,7),(5,15),(4,12),(12,9),(2,11),(11,7),(9,1),(7,15),(1,0),(1,7),(10,8),(12,2),(13,3),(5,14),(15,0),(6,9),(3,1),(5,6),(10,13),(4,6),(13,6),(11,14),(8,11),(12,4),(2,7),(9,14),(2,9),(6,15),(12,10),(1,11),(1,9),(14,9),(2,8),(13,4),(3,10),(12,5),(9,15),(7,11),(8,10),(4,8),(14,6),(1,4),(11,0),(2,3),(13,5),(10,8),(11,13),(5,1),(11,2),(7,14),(6,10),(8,4),(10,4),(3,1),(9,14),(6,8),(1,7),(7,8),(1,6),(0,12),(9,10),(5,3),(2,5),(8,9),(13,14),(3,5),(1,11),(4,13),(4,11),(15,14),(15,13),(6,7),(10,11),(4,5),(12,15)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,77,58037,512.398,32,16,"[(5,6),(15,8),(2,7),(7,15),(3,0),(5,2),(1,9),(3,1),(11,14),(12,9),(4,7),(13,10),(11,7),(5,11),(9,0),(2,15),(4,11),(14,8),(4,3),(7,6),(10,15),(2,11),(7,10),(12,13),(9,14),(8,0),(6,15),(13,8),(8,6),(8,14),(13,1),(13,7),(12,5),(2,3),(7,8),(1,11),(10,14),(8,11),(5,9),(3,9),(10,1),(0,12),(8,9),(3,10),(0,4),(15,12),(11,15),(13,4),(1,8),(6,4),(3,7),(11,13),(5,2),(2,6),(3,2),(1,10),(4,14),(4,13),(15,14),(8,4),(6,7),(7,10),(8,10),(1,6),(9,4),(6,7),(15,13),(1,11),(1,5),(2,5),(2,3),(8,9),(9,10),(12,15),(4,12),(4,11),(4,5)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1049,75,58045,512.414,32,16,"[(5,6),(7,9),(9,8),(2,7),(9,7),(4,15),(3,0),(5,2),(1,9),(3,1),(11,14),(12,9),(4,7),(13,10),(9,0),(4,11),(14,8),(4,3),(7,6),(10,15),(2,11),(7,10),(12,13),(9,14),(8,0),(6,15),(8,6),(8,14),(13,1),(13,7),(12,5),(2,3),(7,8),(1,11),(10,14),(8,11),(5,9),(3,9),(10,1),(0,12),(8,9),(3,10),(0,4),(15,12),(11,15),(13,4),(1,8),(6,4),(3,7),(11,13),(5,2),(2,6),(3,2),(1,10),(4,14),(4,13),(15,14),(8,4),(6,7),(7,10),(8,10),(1,6),(9,4),(6,7),(15,13),(1,11),(1,5),(2,5),(2,3),(8,9),(9,10),(12,15),(4,12),(4,11),(4,5)]"
