treatment,run_id,network_size,update_found,fitness,num_antagonists,sorts_per_antagonist,network
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1081,100,731,512.219,32,16,"[(9,2),(0,2),(3,2),(0,12),(7,1),(1,15),(1,13),(1,0),(2,15),(6,14),(8,12),(6,1),(14,12),(15,5),(10,5),(10,2),(2,14),(11,8),(10,1),(13,12),(5,2),(15,7),(8,14),(2,12),(9,3),(4,13),(15,4),(4,9),(0,11),(2,7),(6,0),(10,6),(15,0),(14,9),(5,11),(2,8),(11,4),(12,1),(12,8),(0,11),(8,15),(2,6),(13,5),(14,10),(2,14),(9,7),(5,15),(3,15),(11,6),(13,12),(9,5),(11,3),(7,3),(3,1),(7,4),(15,4),(0,8),(12,0),(11,8),(8,0),(9,10),(3,2),(14,8),(7,9),(0,10),(10,7),(9,6),(2,4),(5,2),(11,13),(0,11),(6,11),(13,9),(8,15),(4,10),(15,5),(5,12),(4,13),(6,9),(13,8),(6,8),(14,4),(4,1),(1,14),(7,15),(7,11),(14,10),(7,9),(10,15),(1,0),(4,13),(2,13),(2,5),(10,11),(0,2),(11,12),(7,8),(0,3),(2,3),(1,2)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1082,100,732,512.219,32,16,"[(3,12),(5,13),(4,9),(11,7),(15,11),(6,13),(15,8),(14,8),(4,2),(0,2),(5,12),(6,11),(3,1),(12,7),(8,1),(7,13),(14,6),(10,3),(0,5),(15,8),(0,4),(3,0),(15,14),(10,8),(6,9),(12,5),(11,9),(10,14),(2,1),(0,7),(13,1),(11,2),(9,7),(15,10),(8,6),(10,4),(14,8),(12,14),(14,0),(5,6),(11,4),(14,11),(9,4),(8,9),(8,5),(4,6),(3,8),(13,14),(0,2),(1,13),(4,15),(11,8),(2,14),(7,0),(5,8),(4,10),(12,1),(11,10),(13,6),(15,11),(2,8),(8,11),(10,2),(0,14),(10,4),(0,13),(15,12),(6,12),(7,2),(0,6),(0,3),(2,9),(5,7),(0,10),(14,12),(7,15),(9,8),(5,4),(8,6),(8,11),(15,1),(4,10),(12,1),(15,10),(10,2),(12,9),(2,9),(3,15),(12,10),(11,6),(1,4),(8,10),(15,5),(1,7),(2,8),(2,7),(6,13),(4,15),(13,14),(6,12)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1083,103,509,512.195,32,16,"[(7,5),(11,13),(10,14),(0,15),(1,7),(9,7),(5,6),(3,1),(11,2),(8,2),(14,15),(3,11),(3,11),(2,15),(1,15),(2,5),(12,14),(11,9),(11,2),(13,9),(8,10),(6,4),(10,6),(10,14),(11,0),(10,12),(4,15),(2,8),(14,5),(1,11),(3,1),(9,5),(11,9),(4,3),(3,9),(13,11),(0,9),(0,13),(7,6),(11,2),(4,6),(3,14),(14,2),(12,2),(2,13),(6,15),(12,4),(13,6),(2,7),(6,9),(14,3),(3,13),(14,2),(14,12),(0,10),(11,0),(2,10),(8,4),(13,7),(4,3),(1,12),(3,13),(14,11),(2,10),(5,0),(5,8),(3,4),(3,2),(6,13),(7,0),(9,5),(6,1),(5,14),(9,6),(8,12),(7,13),(0,13),(10,12),(3,6),(2,11),(10,5),(9,2),(11,14),(3,8),(0,12),(0,10),(7,1),(4,10),(7,10),(8,6),(4,9),(5,11),(7,9),(13,15),(1,8),(3,9),(8,11),(2,3),(4,2),(7,8),(13,14),(1,4),(5,6)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1084,101,742,512.211,32,16,"[(4,1),(11,1),(10,15),(10,7),(8,12),(8,13),(14,5),(5,6),(7,6),(5,2),(5,12),(5,14),(0,5),(10,8),(12,3),(12,7),(14,15),(7,13),(11,14),(0,9),(12,14),(12,4),(15,3),(11,4),(12,7),(2,8),(5,15),(14,10),(11,14),(14,2),(6,1),(0,12),(15,8),(9,8),(10,4),(7,7),(3,1),(12,11),(9,3),(9,14),(4,11),(7,2),(0,12),(10,15),(13,6),(8,3),(12,9),(9,10),(5,9),(10,14),(14,13),(9,2),(14,7),(14,10),(2,13),(9,7),(6,2),(7,11),(8,15),(4,9),(3,1),(13,15),(3,14),(10,9),(15,11),(6,8),(3,4),(2,10),(15,9),(13,12),(11,10),(10,1),(14,7),(1,13),(8,7),(9,8),(1,5),(11,7),(11,9),(6,15),(5,4),(4,2),(15,14),(8,7),(3,12),(8,9),(15,14),(8,9),(14,11),(6,15),(9,12),(2,6),(7,10),(10,14),(9,11),(8,11),(2,5),(8,10),(13,7),(7,15),(2,3)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1085,109,157,512.148,32,16,"[(5,2),(14,7),(3,5),(11,1),(9,14),(7,8),(12,4),(10,15),(9,1),(10,13),(6,12),(8,2),(6,8),(10,6),(7,14),(14,7),(7,2),(1,13),(13,12),(9,10),(11,13),(8,15),(0,10),(4,10),(5,4),(0,9),(11,6),(15,4),(7,15),(7,6),(2,4),(10,14),(1,10),(15,14),(10,14),(0,5),(9,10),(14,5),(13,15),(4,12),(3,1),(8,13),(11,13),(7,1),(7,9),(14,1),(13,2),(1,13),(13,12),(15,2),(11,3),(8,13),(8,14),(11,0),(3,1),(2,0),(14,10),(14,13),(2,14),(1,14),(3,1),(6,13),(4,15),(8,3),(14,9),(7,10),(10,9),(15,13),(13,0),(6,4),(4,10),(2,8),(8,14),(9,15),(8,7),(5,1),(5,14),(15,13),(4,14),(7,10),(14,11),(14,4),(7,3),(10,1),(4,3),(9,13),(6,11),(1,8),(4,5),(6,3),(12,13),(13,8),(8,14),(11,8),(13,0),(1,2),(8,9),(12,13),(0,11),(14,15),(10,9),(5,6),(11,14),(9,11),(9,10),(11,12),(6,8),(7,11),(3,7)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1086,100,367,512.219,32,16,"[(2,5),(11,7),(13,12),(10,9),(15,2),(6,3),(13,0),(2,14),(4,11),(4,10),(3,0),(14,8),(0,1),(3,15),(13,5),(2,15),(6,14),(8,5),(1,5),(12,2),(1,10),(7,9),(4,12),(5,9),(13,13),(2,5),(15,11),(7,0),(13,3),(7,13),(14,2),(11,1),(3,12),(12,11),(15,3),(12,4),(4,14),(13,6),(14,6),(8,0),(3,14),(3,4),(5,2),(4,15),(5,8),(11,12),(0,2),(5,3),(2,14),(1,14),(14,5),(2,6),(8,0),(9,5),(10,1),(0,1),(10,8),(5,7),(3,12),(0,5),(8,15),(0,13),(4,13),(9,1),(5,1),(15,11),(1,4),(8,3),(8,13),(13,15),(0,13),(7,8),(4,14),(9,7),(13,4),(12,6),(10,2),(12,3),(6,14),(15,10),(1,9),(7,2),(6,9),(6,4),(12,15),(11,5),(7,10),(7,15),(3,10),(9,5),(3,6),(1,13),(9,11),(13,3),(5,12),(2,13),(6,15),(8,15),(9,10),(6,7)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1087,100,917,512.219,32,16,"[(1,6),(15,5),(14,9),(7,2),(13,4),(13,12),(3,2),(11,0),(5,4),(0,8),(14,15),(0,15),(3,11),(0,3),(7,13),(10,9),(9,11),(11,4),(13,5),(11,4),(6,2),(10,12),(11,14),(3,9),(11,0),(2,4),(10,2),(8,5),(2,12),(10,6),(10,13),(14,6),(4,14),(12,1),(9,12),(0,9),(11,7),(12,13),(12,3),(12,0),(14,12),(10,7),(5,1),(8,4),(2,4),(0,7),(3,9),(3,10),(7,9),(15,2),(6,5),(2,10),(4,11),(2,8),(9,6),(4,14),(5,10),(12,3),(5,11),(0,2),(1,3),(5,13),(15,0),(13,1),(0,12),(11,13),(6,11),(2,14),(0,2),(12,14),(5,8),(10,14),(9,10),(7,5),(14,1),(8,6),(0,4),(10,0),(14,13),(9,7),(9,10),(12,10),(7,10),(2,12),(6,12),(3,15),(8,0),(6,4),(10,9),(9,5),(11,14),(12,0),(12,6),(6,9),(1,14),(2,3),(5,8),(0,10),(5,7),(1,12)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1088,103,639,512.195,32,16,"[(7,2),(4,2),(8,15),(15,13),(8,7),(10,7),(5,14),(12,13),(14,10),(10,9),(9,13),(14,15),(10,4),(5,11),(3,0),(2,7),(11,10),(6,10),(9,1),(7,10),(12,0),(3,9),(10,6),(13,1),(1,5),(1,3),(14,1),(3,15),(4,12),(9,7),(0,13),(13,2),(12,15),(7,0),(0,12),(9,7),(5,3),(7,8),(13,10),(11,7),(7,0),(13,4),(4,1),(3,13),(10,0),(8,1),(14,11),(4,11),(15,1),(12,6),(13,8),(8,2),(3,14),(7,5),(14,7),(5,13),(9,10),(4,9),(11,9),(5,3),(15,0),(15,3),(7,15),(8,12),(2,14),(0,8),(1,12),(9,13),(14,15),(7,9),(6,11),(15,8),(2,6),(11,1),(8,1),(15,11),(3,10),(7,6),(0,14),(9,3),(4,2),(12,8),(1,4),(0,13),(0,3),(14,10),(8,14),(3,7),(13,10),(8,13),(0,6),(7,8),(2,3),(15,10),(10,5),(5,9),(5,6),(11,13),(4,15),(12,13),(4,10),(0,4),(9,11)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1089,100,299,512.219,32,16,"[(3,12),(5,8),(10,15),(7,8),(9,1),(9,7),(10,6),(12,5),(8,1),(0,15),(7,8),(8,2),(12,13),(3,13),(9,12),(14,0),(9,4),(15,2),(2,1),(6,3),(8,10),(6,14),(12,4),(14,13),(14,1),(11,14),(10,11),(4,13),(12,11),(4,5),(11,2),(15,4),(9,6),(5,0),(8,5),(15,7),(3,0),(7,3),(11,11),(11,7),(14,5),(13,11),(7,5),(0,11),(6,10),(12,14),(7,6),(3,0),(7,8),(8,15),(4,14),(2,3),(2,7),(5,14),(5,6),(13,10),(7,15),(1,11),(13,2),(2,12),(15,6),(4,5),(0,3),(11,12),(14,13),(6,10),(0,1),(1,13),(2,8),(1,10),(15,9),(5,0),(3,15),(5,7),(0,2),(11,5),(4,6),(6,8),(14,3),(6,11),(1,11),(4,1),(14,12),(0,14),(13,15),(5,1),(7,9),(1,6),(7,8),(8,9),(10,13),(10,2),(1,3),(10,11),(12,15),(1,14),(12,2),(2,14),(11,12),(6,7)]"
COEVOCL32_POP1024_SPT16_XP005_MUTP090,1090,114,224,512.109,32,16,"[(8,12),(3,5),(1,6),(5,14),(0,9),(12,9),(13,4),(9,1),(0,13),(3,2),(0,15),(15,10),(12,4),(15,11),(14,4),(12,2),(8,15),(6,15),(15,3),(2,4),(9,12),(13,11),(5,3),(6,15),(9,0),(4,11),(4,3),(11,1),(10,3),(0,5),(5,7),(13,5),(14,8),(8,2),(9,13),(14,5),(10,8),(13,6),(8,5),(7,11),(14,13),(8,6),(6,7),(10,6),(9,13),(9,14),(12,15),(11,3),(5,2),(11,2),(7,14),(8,5),(14,11),(1,14),(9,0),(12,5),(15,4),(9,14),(10,8),(4,11),(6,1),(6,12),(6,0),(15,5),(11,2),(4,1),(3,12),(14,12),(6,10),(7,6),(5,11),(12,1),(4,6),(12,15),(11,5),(12,4),(7,14),(15,13),(6,3),(0,15),(7,8),(5,14),(5,8),(10,4),(3,11),(0,10),(3,12),(8,9),(4,5),(2,14),(5,11),(4,15),(15,5),(1,3),(9,12),(2,8),(7,3),(8,13),(11,15),(6,5),(0,2),(0,2),(2,1),(3,15),(5,9),(1,7),(4,14),(3,11),(8,5),(5,11),(3,7),(5,10),(6,7),(4,5)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1031,103,887,512.195,32,16,"[(10,15),(5,7),(2,8),(9,4),(11,9),(8,13),(0,3),(8,15),(1,10),(12,4),(0,11),(2,7),(15,14),(7,15),(1,2),(2,9),(12,8),(9,5),(11,6),(10,8),(15,6),(11,7),(15,10),(0,2),(13,3),(2,13),(12,11),(11,9),(15,11),(4,2),(6,8),(7,1),(9,13),(11,9),(7,12),(6,14),(2,1),(1,5),(1,6),(7,0),(0,12),(4,2),(7,15),(15,4),(12,11),(6,15),(1,12),(13,9),(4,0),(13,10),(9,14),(15,3),(12,15),(11,9),(10,12),(3,6),(15,9),(13,15),(6,5),(14,8),(5,12),(5,2),(0,5),(1,0),(10,5),(9,2),(10,7),(6,13),(5,15),(6,11),(3,4),(7,0),(8,12),(14,10),(15,1),(2,11),(6,7),(10,13),(5,7),(6,4),(13,8),(9,6),(7,14),(9,15),(0,2),(6,9),(12,15),(0,6),(5,6),(14,14),(8,2),(14,8),(14,7),(0,14),(1,3),(10,3),(12,3),(9,3),(2,14),(9,10),(11,13),(11,3),(3,12)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1032,108,614,512.156,32,16,"[(2,5),(6,7),(11,15),(1,5),(3,2),(7,10),(8,15),(7,13),(4,9),(9,10),(13,14),(8,6),(4,8),(11,0),(3,9),(8,7),(14,6),(12,15),(9,15),(5,10),(12,13),(7,2),(15,10),(0,3),(7,3),(2,13),(5,9),(0,1),(11,7),(11,8),(3,5),(3,14),(8,2),(4,0),(8,1),(9,5),(1,8),(12,3),(1,11),(9,3),(6,10),(14,8),(4,12),(7,2),(14,9),(5,10),(8,13),(5,6),(3,13),(0,12),(14,7),(11,12),(9,7),(2,5),(8,15),(13,14),(4,12),(13,4),(8,5),(6,15),(4,14),(6,7),(3,6),(7,13),(15,7),(0,1),(13,5),(2,8),(9,12),(10,2),(7,14),(13,8),(10,3),(5,7),(2,13),(5,8),(15,11),(15,5),(7,6),(12,10),(8,11),(9,12),(2,1),(2,8),(6,15),(5,3),(7,1),(14,4),(6,11),(2,14),(5,9),(1,12),(7,10),(11,12),(4,13),(1,6),(0,1),(9,11),(7,9),(13,15),(3,11),(3,10),(4,3),(14,8),(3,14),(4,8),(4,5),(8,9)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1033,102,1775,512.203,32,16,"[(1,11),(11,0),(12,3),(11,9),(15,12),(12,1),(6,1),(15,5),(4,8),(13,10),(9,10),(15,11),(14,13),(2,7),(2,6),(12,4),(3,14),(11,14),(2,3),(0,15),(11,7),(1,4),(0,12),(14,7),(6,5),(13,6),(5,9),(9,14),(5,11),(13,11),(8,5),(3,15),(9,11),(0,2),(13,12),(3,12),(15,14),(7,2),(10,5),(6,15),(7,7),(8,2),(4,9),(1,4),(9,15),(13,7),(6,4),(10,11),(6,2),(12,5),(5,2),(8,3),(13,6),(9,7),(10,6),(3,1),(9,8),(12,1),(14,7),(11,5),(7,5),(1,9),(6,14),(8,3),(9,11),(7,14),(3,12),(5,3),(14,11),(9,4),(9,13),(7,4),(13,12),(7,12),(2,3),(2,12),(15,12),(10,5),(6,14),(15,4),(11,4),(2,14),(2,9),(2,8),(1,5),(1,8),(14,10),(10,15),(6,9),(6,13),(11,15),(4,13),(3,12),(8,14),(5,6),(12,15),(6,7),(3,14),(4,3),(7,3),(1,2),(3,8)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1034,101,1021,512.211,32,16,"[(5,6),(15,8),(3,13),(4,13),(6,12),(15,11),(10,3),(0,11),(12,11),(3,8),(9,2),(14,2),(1,7),(0,6),(5,14),(1,10),(9,14),(14,2),(7,13),(9,4),(1,9),(10,4),(9,14),(4,15),(2,6),(15,6),(4,10),(13,6),(4,0),(6,8),(0,5),(4,1),(4,1),(12,13),(6,7),(2,6),(12,15),(3,14),(11,7),(3,9),(11,6),(5,10),(2,5),(11,3),(14,3),(9,0),(15,13),(0,10),(12,1),(13,6),(5,1),(11,5),(8,1),(15,12),(0,14),(7,1),(12,3),(12,10),(9,15),(12,15),(14,2),(7,12),(8,2),(10,7),(12,6),(13,7),(3,1),(5,0),(0,8),(10,5),(11,14),(1,7),(13,15),(1,11),(14,5),(12,3),(6,13),(2,6),(15,9),(2,8),(0,1),(10,14),(6,1),(9,10),(11,12),(13,3),(3,4),(15,0),(0,9),(9,3),(15,9),(1,9),(8,10),(4,14),(7,15),(9,10),(2,7),(0,2),(5,6),(10,11),(6,7)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1035,102,282,512.203,32,16,"[(7,4),(15,8),(9,5),(2,7),(13,3),(6,10),(4,3),(6,14),(0,14),(13,2),(10,7),(14,3),(6,4),(12,1),(5,11),(8,1),(9,12),(1,11),(2,0),(7,15),(8,10),(4,5),(10,9),(4,2),(10,7),(0,1),(4,15),(3,5),(4,13),(9,6),(8,12),(0,7),(13,12),(0,9),(15,5),(3,15),(6,15),(6,12),(14,3),(5,11),(2,7),(13,0),(14,9),(9,6),(2,14),(11,2),(1,5),(3,8),(3,14),(9,7),(14,0),(5,15),(7,8),(2,13),(1,14),(15,11),(7,8),(8,5),(7,12),(12,14),(6,12),(10,4),(4,1),(15,4),(0,8),(1,4),(8,0),(6,4),(14,5),(8,7),(14,12),(9,0),(9,15),(2,1),(0,12),(7,4),(1,3),(15,6),(7,6),(0,14),(9,2),(15,8),(3,15),(4,3),(3,10),(3,12),(5,11),(13,5),(15,7),(13,5),(15,7),(14,7),(9,3),(1,3),(0,10),(11,7),(5,15),(6,8),(2,3),(6,14),(7,14),(0,9)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1036,100,165,512.219,32,16,"[(0,10),(14,0),(7,15),(1,12),(0,13),(6,4),(0,3),(8,2),(7,1),(5,1),(14,11),(11,10),(1,9),(0,7),(14,6),(15,3),(14,5),(7,3),(2,6),(7,8),(8,13),(4,12),(13,1),(1,4),(0,13),(12,3),(1,15),(12,4),(6,15),(10,7),(7,9),(6,8),(2,13),(9,12),(5,7),(11,7),(10,5),(11,2),(10,14),(12,15),(5,6),(7,12),(7,6),(13,2),(3,12),(11,1),(9,2),(9,5),(7,5),(2,5),(5,13),(6,8),(13,3),(1,5),(5,2),(11,0),(14,0),(6,2),(4,3),(5,6),(4,8),(6,1),(15,3),(12,15),(0,9),(4,13),(4,2),(1,4),(14,5),(1,10),(11,1),(14,11),(5,9),(9,6),(3,11),(0,9),(3,5),(9,5),(6,10),(13,10),(1,3),(5,7),(8,13),(6,7),(7,8),(13,13),(0,15),(10,13),(0,3),(5,4),(9,5),(10,10),(10,2),(11,2),(4,9),(2,14),(14,15),(12,13),(0,2),(9,11)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1037,101,494,512.211,32,16,"[(8,10),(2,15),(4,6),(9,4),(10,4),(3,7),(2,0),(11,13),(8,9),(6,2),(12,14),(7,11),(14,7),(15,9),(5,3),(14,15),(4,9),(13,1),(2,9),(14,2),(15,12),(1,7),(0,10),(12,11),(8,5),(3,4),(13,6),(1,15),(8,13),(8,7),(3,5),(1,8),(6,8),(6,15),(7,11),(4,10),(0,12),(7,15),(11,9),(5,2),(0,13),(6,0),(4,15),(7,8),(8,2),(5,12),(5,4),(11,7),(10,15),(14,6),(11,6),(10,11),(6,3),(13,6),(1,13),(5,0),(0,4),(12,8),(10,5),(6,3),(7,11),(13,14),(5,6),(4,3),(12,4),(14,10),(8,2),(9,15),(9,11),(13,3),(4,8),(11,0),(6,14),(3,10),(3,5),(8,9),(7,12),(8,6),(2,8),(0,9),(14,8),(8,10),(13,1),(9,14),(9,11),(10,12),(4,6),(4,11),(6,9),(4,7),(10,11),(8,11),(4,6),(0,13),(12,14),(8,10),(9,10),(10,11),(12,13),(4,5),(11,11)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1038,100,553,512.219,32,16,"[(4,11),(5,0),(2,15),(13,12),(5,9),(5,4),(6,14),(7,1),(5,1),(2,9),(13,7),(10,9),(0,10),(3,8),(10,1),(3,7),(3,6),(3,2),(15,1),(12,4),(15,14),(2,10),(8,1),(10,9),(6,8),(13,5),(12,9),(8,11),(1,7),(6,5),(6,11),(0,6),(7,11),(4,7),(8,5),(2,4),(9,8),(9,8),(1,5),(15,10),(7,11),(0,3),(1,14),(4,6),(12,2),(13,3),(2,15),(8,14),(4,9),(3,4),(0,13),(5,8),(14,8),(8,6),(2,3),(13,2),(8,7),(4,12),(8,7),(1,15),(10,7),(12,1),(7,14),(8,7),(8,3),(13,4),(9,10),(6,12),(11,12),(6,8),(4,6),(12,10),(3,15),(12,5),(15,5),(7,5),(12,1),(9,8),(15,1),(2,4),(6,9),(12,3),(6,4),(7,3),(1,13),(7,8),(12,9),(13,9),(7,15),(11,13),(8,15),(13,14),(15,13),(9,15),(5,12),(11,7),(15,3),(3,11),(10,15),(3,6)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1039,64,467258,512.5,32,16,"[(0,10),(1,8),(5,14),(3,11),(12,4),(6,13),(6,12),(7,9),(2,15),(3,5),(11,10),(8,13),(0,7),(2,1),(12,1),(4,15),(2,3),(5,7),(9,14),(0,6),(10,14),(13,15),(9,11),(8,4),(4,7),(14,15),(3,6),(1,11),(13,10),(11,7),(8,9),(5,12),(10,14),(10,12),(13,9),(0,2),(8,5),(13,10),(2,3),(1,8),(11,12),(6,10),(3,5),(6,8),(4,8),(1,2),(9,11),(4,9),(8,10),(7,14),(4,13),(5,6),(6,13),(8,9),(2,3),(13,8),(10,11),(4,5),(12,7),(3,4),(9,10),(5,6),(11,12),(7,13)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1040,102,187,512.203,32,16,"[(14,0),(1,8),(6,3),(12,4),(2,4),(8,15),(13,14),(5,11),(5,13),(9,8),(4,3),(14,7),(9,6),(13,8),(3,2),(2,0),(2,14),(3,10),(11,15),(5,9),(4,6),(9,12),(15,14),(1,0),(13,3),(8,15),(5,10),(10,0),(11,10),(6,7),(3,12),(6,10),(7,0),(7,12),(6,4),(13,4),(14,6),(2,3),(1,9),(11,8),(15,10),(9,3),(9,14),(14,8),(12,6),(3,8),(13,9),(6,10),(6,0),(0,10),(13,4),(5,2),(11,1),(13,1),(11,5),(7,8),(8,13),(2,9),(0,5),(3,0),(4,13),(7,0),(4,1),(3,14),(15,0),(8,11),(14,4),(7,15),(9,15),(4,7),(11,2),(9,1),(1,11),(1,3),(10,9),(13,12),(6,13),(0,6),(5,14),(13,12),(6,10),(2,3),(5,3),(3,5),(4,6),(4,5),(9,8),(11,15),(7,11),(15,11),(10,11),(5,7),(8,15),(5,6),(3,4),(6,7),(8,15),(11,13),(8,0),(12,13),(0,10),(0,9)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1041,101,1297,512.211,32,16,"[(2,0),(0,12),(10,6),(3,15),(7,13),(3,14),(2,7),(3,11),(4,9),(1,14),(7,4),(11,14),(13,9),(12,9),(15,5),(10,8),(2,1),(14,8),(14,12),(3,7),(5,6),(1,6),(7,1),(14,4),(0,13),(9,8),(15,0),(11,2),(15,10),(9,6),(0,12),(14,13),(3,11),(1,12),(7,0),(13,5),(5,7),(4,2),(5,14),(10,12),(12,5),(10,11),(9,14),(6,7),(6,12),(12,2),(4,11),(14,2),(2,5),(7,8),(8,9),(14,6),(15,11),(11,10),(9,15),(10,13),(0,6),(15,11),(0,1),(8,0),(6,8),(9,3),(3,14),(1,12),(10,3),(3,4),(5,3),(13,12),(1,13),(15,14),(8,2),(1,0),(8,13),(12,15),(2,7),(4,0),(3,1),(13,5),(5,14),(2,5),(15,5),(12,10),(10,13),(1,7),(13,3),(3,2),(2,10),(5,12),(8,0),(1,13),(14,15),(4,6),(1,5),(3,4),(6,10),(3,5),(0,9),(4,5),(7,14),(7,10),(11,15)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1042,118,188,512.078,32,16,"[(2,13),(0,3),(9,3),(3,15),(2,3),(9,5),(10,13),(7,10),(10,7),(8,0),(10,4),(0,5),(1,4),(9,13),(10,15),(10,14),(11,8),(0,8),(4,14),(11,2),(14,6),(12,10),(14,1),(9,13),(2,15),(7,1),(7,10),(15,13),(14,3),(6,5),(15,0),(3,8),(2,4),(1,9),(14,12),(1,11),(14,11),(7,4),(15,10),(15,2),(10,8),(0,1),(10,14),(6,14),(9,4),(5,8),(13,8),(0,10),(15,4),(8,8),(15,12),(1,14),(11,7),(3,6),(1,13),(9,6),(3,2),(9,1),(9,12),(7,2),(5,2),(7,11),(10,7),(1,3),(13,14),(5,12),(5,11),(9,1),(13,6),(15,10),(2,13),(10,7),(6,11),(11,10),(3,8),(1,5),(1,4),(13,14),(3,11),(4,11),(13,4),(13,3),(1,7),(7,9),(5,9),(12,4),(1,4),(4,1),(11,14),(7,4),(11,10),(11,1),(12,9),(8,3),(6,12),(2,11),(3,7),(2,12),(14,12),(9,14),(4,7),(13,3),(14,11),(7,15),(12,2),(2,14),(12,8),(1,7),(10,2),(11,14),(7,12),(8,10),(4,12),(14,15),(8,15),(12,2),(2,13),(8,9)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1043,100,613,512.219,32,16,"[(6,12),(2,9),(9,14),(3,15),(7,0),(11,12),(14,4),(1,3),(8,13),(2,7),(11,10),(9,7),(15,7),(13,6),(4,6),(0,8),(13,11),(2,5),(4,14),(5,5),(3,12),(7,2),(3,13),(0,4),(4,15),(7,13),(9,11),(1,5),(9,13),(7,10),(11,8),(5,10),(3,9),(0,7),(2,5),(9,15),(7,4),(3,1),(0,3),(2,11),(12,8),(9,1),(1,13),(14,1),(8,6),(12,6),(1,12),(4,9),(10,8),(3,7),(5,1),(8,4),(11,5),(5,1),(12,1),(2,9),(3,8),(10,3),(4,14),(11,3),(14,9),(1,3),(15,13),(12,1),(4,2),(15,11),(7,2),(9,6),(5,13),(14,11),(6,15),(11,12),(9,13),(5,11),(8,7),(9,11),(10,11),(14,2),(7,4),(11,1),(2,5),(9,12),(7,8),(3,15),(5,13),(1,14),(4,6),(13,14),(5,9),(5,10),(3,8),(12,11),(2,7),(8,14),(8,12),(1,6),(1,5),(12,13),(8,10),(6,7)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1044,102,1891,512.203,32,16,"[(14,15),(13,4),(4,5),(1,15),(7,6),(13,3),(4,11),(10,3),(3,11),(8,9),(12,3),(9,6),(0,1),(5,12),(4,14),(15,12),(12,1),(2,3),(12,14),(7,2),(3,11),(13,6),(9,12),(12,3),(10,2),(0,8),(7,4),(0,9),(5,13),(4,9),(13,8),(15,3),(10,15),(13,10),(2,8),(8,3),(8,14),(0,7),(2,12),(1,4),(4,11),(11,2),(7,6),(15,10),(3,15),(14,4),(11,3),(0,13),(5,8),(1,13),(4,6),(5,7),(4,8),(0,5),(6,2),(14,8),(9,4),(6,15),(10,12),(1,14),(7,9),(14,4),(7,11),(15,3),(9,10),(13,8),(13,5),(12,4),(8,6),(5,15),(11,14),(11,9),(3,7),(12,10),(9,15),(2,3),(4,8),(8,15),(5,11),(9,11),(8,12),(15,13),(3,13),(3,2),(13,12),(3,3),(14,11),(13,11),(1,15),(11,10),(11,5),(15,3),(7,13),(3,11),(12,15),(13,14),(5,9),(4,11),(2,12),(12,6),(6,13),(7,8)]"
COEVOCL32_POP1024_SPT16_XP010_MUTP090,1045,64,188491,512.5,32,16,"[(13,15),(0,9),(8,11),(4,7),(6,12),(14,2),(12,15),(3,1),(5,10),(2,9),(5,8),(6,13),(7,1),(13,7),(4,3),(11,10),(10,9),(2,12),(0,14),(0,4),(1,15),(5,6),(8,14),(3,11),(3,2),(6,4),(13,8),(7,14),(12,11),(11,14),(13,3),(0,5),(6,5),(7,8),(9,15),(1,10),(9,10),(1,2),(4,7),(13,6),(9,11),(2,6),(8,1),(10,14),(7,12),(6,7),(4,6),(11,10),(1,9),(7,12),(10,13),(9,12),(7,1),(11,12),(3,5),(5,8),(6,8),(9,1),(7,8),(2,3),(4,5),(5,6),(1,10),(3,4)]"
